CovidenceID,Title,name,value
#263,Cities and the Anthropocene: Urban governance for the new era of regenerative cities,CrossCut,Waste
#263,Cities and the Anthropocene: Urban governance for the new era of regenerative cities,CrossCut,Infrastructure
#263,Cities and the Anthropocene: Urban governance for the new era of regenerative cities,Scaling,Yes
#263,Cities and the Anthropocene: Urban governance for the new era of regenerative cities,Enablers,Policy design & Implementation
#263,Cities and the Anthropocene: Urban governance for the new era of regenerative cities,Enablers,Institutional capacity
#263,Cities and the Anthropocene: Urban governance for the new era of regenerative cities,Enablers,Finance & Economics
#263,Cities and the Anthropocene: Urban governance for the new era of regenerative cities,Enablers,Behaviour & Lifestyle
#263,Cities and the Anthropocene: Urban governance for the new era of regenerative cities,Enablers,Technology
#263,Cities and the Anthropocene: Urban governance for the new era of regenerative cities,Enablers,Material & Non-material endowments
#263,Cities and the Anthropocene: Urban governance for the new era of regenerative cities,Enablers_CritC5,Alignment with international frameworks (#9)
#263,Cities and the Anthropocene: Urban governance for the new era of regenerative cities,Enablers_CritC5,Equity (#8)
#263,Cities and the Anthropocene: Urban governance for the new era of regenerative cities,Enablers_CritC5,Transformative change potential (#10)
#263,Cities and the Anthropocene: Urban governance for the new era of regenerative cities,Enablers_CritC5,Economic implications (#6)
#263,Cities and the Anthropocene: Urban governance for the new era of regenerative cities,Enablers_CritC5,NA
#263,Cities and the Anthropocene: Urban governance for the new era of regenerative cities,Enablers_CritC5,Technical feasibility (#7)
#263,Cities and the Anthropocene: Urban governance for the new era of regenerative cities,Barriers,Policy design & Implementation
#263,Cities and the Anthropocene: Urban governance for the new era of regenerative cities,Barriers,Behaviour & Lifestyle
#263,Cities and the Anthropocene: Urban governance for the new era of regenerative cities,Barriers_CritC5,NA
#261,Nexus thinking in business: Analysing corporate responses to interconnected global sustainability challenges,PaperType,Perspective
#261,Nexus thinking in business: Analysing corporate responses to interconnected global sustainability challenges,Region,Not applicable (no specific spatial location)
#261,Nexus thinking in business: Analysing corporate responses to interconnected global sustainability challenges,Scale,Not applicable (no specific spatial location)
#261,Nexus thinking in business: Analysing corporate responses to interconnected global sustainability challenges,Nexus,Climate change
#261,Nexus thinking in business: Analysing corporate responses to interconnected global sustainability challenges,Nexus,Water
#261,Nexus thinking in business: Analysing corporate responses to interconnected global sustainability challenges,NChallenge,NA
#261,Nexus thinking in business: Analysing corporate responses to interconnected global sustainability challenges,Gov,Market Governance
#261,Nexus thinking in business: Analysing corporate responses to interconnected global sustainability challenges,Policy,Economic and Financial Instruments
#261,Nexus thinking in business: Analysing corporate responses to interconnected global sustainability challenges,Policy,Social and Cultural Instruments
#261,Nexus thinking in business: Analysing corporate responses to interconnected global sustainability challenges,Actors,Private Sector and Business Organisations
#261,Nexus thinking in business: Analysing corporate responses to interconnected global sustainability challenges,CrossCut,Economy
#261,Nexus thinking in business: Analysing corporate responses to interconnected global sustainability challenges,CrossCut,Energy
#261,Nexus thinking in business: Analysing corporate responses to interconnected global sustainability challenges,Scaling,NA
#261,Nexus thinking in business: Analysing corporate responses to interconnected global sustainability challenges,Enablers,Behaviour & Lifestyle
#261,Nexus thinking in business: Analysing corporate responses to interconnected global sustainability challenges,Enablers,Technology
#261,Nexus thinking in business: Analysing corporate responses to interconnected global sustainability challenges,Enablers_CritC5,Transformative change potential (#10)
#261,Nexus thinking in business: Analysing corporate responses to interconnected global sustainability challenges,Enablers_CritC5,Technical feasibility (#7)
#261,Nexus thinking in business: Analysing corporate responses to interconnected global sustainability challenges,Barriers,Policy design & Implementation
#261,Nexus thinking in business: Analysing corporate responses to interconnected global sustainability challenges,Barriers_CritC5,Impacts on each nexus element (#3)
#256,"The global governance of water, energy, and food nexus: allocation and access for competing demands",PaperType,Review
#256,"The global governance of water, energy, and food nexus: allocation and access for competing demands",PaperType,Perspective
#256,"The global governance of water, energy, and food nexus: allocation and access for competing demands",Region,Not applicable (no specific spatial location)
#256,"The global governance of water, energy, and food nexus: allocation and access for competing demands",Scale,Not applicable (no specific spatial location)
#256,"The global governance of water, energy, and food nexus: allocation and access for competing demands",Nexus,Climate change
#256,"The global governance of water, energy, and food nexus: allocation and access for competing demands",Nexus,Food
#256,"The global governance of water, energy, and food nexus: allocation and access for competing demands",Nexus,Water
#256,"The global governance of water, energy, and food nexus: allocation and access for competing demands",NChallenge,Complexity Challenges
#256,"The global governance of water, energy, and food nexus: allocation and access for competing demands",NChallenge,Governance Challenges
#256,"The global governance of water, energy, and food nexus: allocation and access for competing demands",Gov,NA
#256,"The global governance of water, energy, and food nexus: allocation and access for competing demands",Policy,Legal and Regulatory Instruments
#256,"The global governance of water, energy, and food nexus: allocation and access for competing demands",Policy,Economic and Financial Instruments
#256,"The global governance of water, energy, and food nexus: allocation and access for competing demands",Policy,Social and Cultural Instruments
#256,"The global governance of water, energy, and food nexus: allocation and access for competing demands",Actors,NA
#256,"The global governance of water, energy, and food nexus: allocation and access for competing demands",CrossCut,Equity
#256,"The global governance of water, energy, and food nexus: allocation and access for competing demands",CrossCut,Energy
#256,"The global governance of water, energy, and food nexus: allocation and access for competing demands",Scaling,No
#256,"The global governance of water, energy, and food nexus: allocation and access for competing demands",Enablers,Equity & Diversity
#256,"The global governance of water, energy, and food nexus: allocation and access for competing demands",Enablers,Policy design & Implementation
#256,"The global governance of water, energy, and food nexus: allocation and access for competing demands",Enablers,Institutional capacity
#256,"The global governance of water, energy, and food nexus: allocation and access for competing demands",Enablers,Finance & Economics
#256,"The global governance of water, energy, and food nexus: allocation and access for competing demands",Enablers,Technology
#256,"The global governance of water, energy, and food nexus: allocation and access for competing demands",Enablers_CritC5,Equity (#8)
